System,Plot Location,Monitoring Period,Month,Year,lat,lon,Depth (m),Average Flow Speed (mps),Maximum Flow Speed (mps),Survival Percentage (%),Number of Days,Living Mussel Count,Ash Free Dry Weight (g),Cooked Flesh Weight (g),Individual Weight (g),Mussel Size Measure,Shell Length (mm),Growth (g per day),Growth (mm per day),Sea Surface Temperature (C),Chlorophyll (mg per m3),Turbidity (FTU),Precipitation
WAD,Oosterom 1B,6.0,Oktober,2021.0,53.3571,5.25458,-3.46,0.16,0.53,75.71428571,29.0,63.0,1.011766,32.848094,13.285283,53.461757,53.323774,0.0294,0.032,15.899000192307692,3.514229485238704,7.373923335921535,1133.0
WAD,Oosterom 2,0.0,April,2017.0,53.35347,5.26723,-2.47,0.1,0.39,100.0,0.0,80.0,0.100018,22.9,2.38,285.836276,30.31,0.0,0.0,9.904028292452828,8.4344717978125,10.713720345625,204.0
WAD,Oosterom 2,1.0,Mei,2017.0,53.35347,5.26723,-2.47,0.1,0.39,87.5,34.0,70.0,0.147186,25.521921,2.737143,249.281649,31.673882,0.0105,0.0401,9.985042405660376,9.221149009643376,12.37134017112476,120.0
WAD,Oosterom 2,2.0,Juni,2017.0,53.35347,5.26723,-2.47,0.1,0.39,80.0,32.0,64.0,0.315516,33.223443,4.265625,161.770492,37.206094,0.0478,0.1729,15.429712561320752,5.728484700365438,9.64475186022534,844.0
WAD,Oosterom 2,3.0,Juli,2017.0,53.35347,5.26723,-2.47,0.1,0.39,90.0,24.0,72.0,0.459994,35.718981,5.282361,131.344582,40.427419,0.0424,0.1342,17.867032910377358,7.631299594559469,8.09318637280077,1003.0
WAD,Oosterom 2,4.0,Augustus,2017.0,53.35347,5.26723,-2.47,0.1,0.39,86.25,29.0,69.0,0.610288,36.450299,6.689275,104.343638,42.552647,0.0485,0.0733,19.12152766037736,5.018148130174528,9.95478134688958,1071.0
WAD,Oosterom 2,5.0,September,2017.0,53.35347,5.26723,-2.47,0.1,0.39,106.25,42.0,85.0,0.775624,31.861238,9.563529,73.64952,48.43,0.0684,0.1399,18.470293325471697,4.89305290651629,8.067919609022557,1490.0
WAD,Oosterom 2,6.0,Oktober,2017.0,53.35347,5.26723,-2.47,0.1,0.39,73.75,35.0,59.0,0.957217,31.761763,12.467288,56.87757,53.13,0.083,0.1343,14.922443608490564,4.703954055175439,6.129805563992248,690.0
WAD,Oosterom 2,0.0,April,2018.0,53.35347,5.26723,-2.47,0.1,0.39,100.0,0.0,80.0,0.219611,27.426378,4.11,167.868752,36.640303,0.0,0.0,7.600114204716982,11.75604104287599,14.830161514095742,844.0
WAD,Oosterom 2,1.0,Mei,2018.0,53.35347,5.26723,-2.47,0.1,0.39,93.75,29.0,70.0,0.296959,32.11,5.12,135.20113,40.25,0.0348,0.1245,10.043622886792452,11.75604104287599,14.830161514095742,213.0
WAD,Oosterom 2,2.0,Juni,2018.0,53.35347,5.26723,-2.47,0.1,0.39,92.5,27.0,74.0,0.455534,33.166899,6.793243,102.786958,43.48,0.062,0.1196,14.76465050471698,9.617446043225808,13.996169709302324,309.0
WAD,Oosterom 2,3.0,Juli,2018.0,53.35347,5.26723,-2.47,0.1,0.39,87.5,37.0,70.0,0.92313,37.776399,9.671571,72.847558,48.6,0.0778,0.1384,17.968688745283018,7.020204616046699,12.106231764085669,91.0
WAD,Oosterom 2,4.0,Augustus,2018.0,53.35347,5.26723,-2.47,0.1,0.39,92.5,42.0,69.0,1.140292,40.228768,11.258919,62.819105,49.780946,0.0378,0.0281,20.569640995283024,6.928189294548669,9.446170928514317,1039.0
WAD,Oosterom 2,5.0,September,2018.0,53.35347,5.26723,-2.47,0.1,0.39,67.5,29.0,54.0,1.370146,35.440501,14.6,48.763712,56.2,0.1152,0.2213,17.386112471698112,8.704338997060063,11.753775876252664,441.0
WAD,Oosterom 2,6.0,Oktober,2018.0,53.35347,5.26723,-2.47,0.1,0.39,82.5,20.0,66.0,1.349726,39.235849,16.060606,44.437011,56.661364,0.073,0.0231,14.969844306603772,2.0126554845426843,5.969727711372983,374.0
WAD,Oosterom 2,0.0,April,2019.0,53.35347,5.26723,-2.47,0.1,0.39,100.0,0.0,80.0,0.1802862499999999,12.8,2.74,249.028309,31.791375,0.0,0.0,8.432594174528301,8.713419100079541,10.25580089620872,174.0
WAD,Oosterom 2,1.0,Mei,2019.0,53.35347,5.26723,-2.47,0.1,0.39,101.25,28.0,70.0,0.178397,26.315061,3.755195,183.165473,34.17,0.0363,0.085,10.554679346698114,5.484353342878787,10.825676158383809,239.0
WAD,Oosterom 2,2.0,Juni,2019.0,53.35347,5.26723,-2.47,0.1,0.39,97.5,35.0,69.0,0.237688,22.37619,5.38,129.020884,40.13,0.0464,0.1703,13.459405014150944,9.657216270281909,14.490696513211557,1071.0
WAD,Oosterom 2,3.0,Juli,2019.0,53.35347,5.26723,-2.47,0.1,0.39,97.5,27.0,71.0,0.334646,27.14195,6.26,111.311253,42.96,0.0326,0.1048,17.355292839622642,8.232446808829568,13.62975115781893,359.0
WAD,Oosterom 2,4.0,Augustus,2019.0,53.35347,5.26723,-2.47,0.1,0.39,91.25,28.0,69.0,0.372827,23.752097,7.837808,89.412519,45.16,0.0564,0.0786,20.06634904716981,3.898458407121212,8.663361475590554,1040.0
WAD,Oosterom 2,5.0,September,2019.0,53.35347,5.26723,-2.47,0.1,0.39,61.25,27.0,69.5,0.484706,26.135962,8.65,81.220287,47.15,0.0301,0.0737,19.19683987735849,7.871023324070176,12.736320995100868,1352.0
WAD,Oosterom 2,6.0,Oktober,2019.0,53.35347,5.26723,-2.47,0.1,0.39,92.5,49.0,62.5,0.552381,28.519445,10.178378,69.310154,50.73,0.0312,0.0731,15.945910627358488,4.316810950418397,9.90635431942748,1560.0
WAD,Oosterom 2,0.0,April,2020.0,53.35347,5.26723,-2.47,0.1,0.39,100.0,0.0,80.0,0.211516,22.273914,4.579348,151.0,37.118986,0.0,0.0,9.686094476415096,8.74890847450867,13.430282102793294,111.0
WAD,Oosterom 2,1.0,Mei,2020.0,53.35347,5.26723,-2.47,0.1,0.39,71.42857143,34.0,70.0,0.281022,28.029352,5.0968,136.002905,38.47,0.0152,0.0397,11.597519485849055,9.90308131129032,15.143804306451614,229.0
WAD,Oosterom 2,2.0,Juni,2020.0,53.35347,5.26723,-2.47,0.1,0.39,82.85714286,28.0,69.0,0.442305,33.641753,6.223793,111.942312,42.728966,0.0402,0.1521,14.23138213915094,5.0314913742935525,12.83534110068587,559.0
WAD,Oosterom 2,3.0,Juli,2020.0,53.35347,5.26723,-2.47,0.1,0.39,107.1428571,29.0,71.0,0.57259,34.000465,8.594,81.736047,46.65,0.0817,0.1352,17.129792726415094,6.353751333333332,12.918569473756907,831.0
WAD,Oosterom 2,4.0,Augustus,2020.0,53.35347,5.26723,-2.47,0.1,0.39,78.57142857,34.0,69.0,0.7078023333333334,38.537398,9.716182,72.521566,48.22,0.033,0.0462,19.21475506603774,7.728491830943042,11.047034,861.0
WAD,Oosterom 2,5.0,September,2020.0,53.35347,5.26723,-2.47,0.1,0.39,81.42857143,42.0,69.5,0.8768253333333335,36.684791,10.970175,64.430021,50.569474,0.0299,0.0559,17.999141528301887,5.121809992916666,10.233421440310076,627.0
WAD,Oosterom 2,6.0,Oktober,2020.0,53.35347,5.26723,-2.47,0.1,0.39,65.71428571,20.0,62.5,0.953108,36.722761,12.194783,58.115928,52.65,0.0612,0.104,15.693188377358494,5.527674791304347,9.596184251555552,1476.0
WAD,Oosterom 2,0.0,April,2021.0,53.35347,5.26723,-2.47,0.1,0.39,100.0,0.0,80.0,0.19,24.48941,4.2353,162.899255,36.5047,0.0,0.0,8.198198468867925,6.348550124624626,10.525841329359164,350.0
WAD,Oosterom 2,1.0,Mei,2021.0,53.35347,5.26723,-2.47,0.1,0.39,91.42857143,28.0,70.0,0.225891,24.771797,4.964062,139.546016,38.691094,0.026,0.0781,9.170514693396226,6.303518039752252,11.422283384951516,1564.0
WAD,Oosterom 2,2.0,Juni,2021.0,53.35347,5.26723,-2.47,0.1,0.39,80.0,29.0,69.0,0.36276075,24.823868,7.451786,93.923761,43.494286,0.0858,0.1656,13.37246220754717,6.6023314778947375,10.331260612581913,1220.0
WAD,Oosterom 2,3.0,Juli,2021.0,53.35347,5.26723,-2.47,0.1,0.39,68.57142857,35.0,71.0,0.57259,31.538575,8.47375,82.866289,46.754583,0.0292,0.0932,17.7663963490566,6.98397447515732,10.516334582142855,1184.0
WAD,Oosterom 2,4.0,Augustus,2021.0,53.35347,5.26723,-2.47,0.1,0.39,70.0,36.0,69.0,0.7078023333333334,32.878414,10.676939,66.154016,48.766531,0.0612,0.0559,18.68809398113208,8.171996104166666,12.241574344761904,1087.0
WAD,Oosterom 2,5.0,September,2021.0,53.35347,5.26723,-2.47,0.1,0.39,74.28571429,26.0,69.5,0.8768253333333335,36.322449,11.885,59.59176,51.718269,0.0465,0.1135,17.88298136792453,7.614486726170798,12.747783308628842,265.0
WAD,Oosterom 2,6.0,Oktober,2021.0,53.35347,5.26723,-2.47,0.1,0.39,68.57142857,29.0,62.5,0.953108,34.691337,13.556458,52.419236,52.7325,0.0576,0.035,15.889736018867923,3.390368756685082,7.160936466971403,1133.0
WAD,Oosterom 20C,0.0,April,2017.0,53.36133,5.33205,-2.27,0.2,0.41,100.0,0.0,80.0,0.100018,22.9,2.38,285.836276,30.31,0.0,0.0,9.891851277777777,7.058701210782829,10.44140481293532,204.0
WAD,Oosterom 20C,1.0,Mei,2017.0,53.36133,5.33205,-2.27,0.2,0.41,97.5,34.0,78.0,0.133694,25.062158,2.578205,264.247212,31.171398,0.0058,0.0253,9.992995162037037,7.7784409430684285,13.15113104475163,120.0
WAD,Oosterom 20C,2.0,Juni,2017.0,53.36133,5.33205,-2.27,0.2,0.41,80.0,32.0,64.0,0.198698,26.121724,3.517188,195.235264,34.607969,0.0293,0.1074,15.373203622685184,6.508698928922518,10.677026361700785,844.0
WAD,Oosterom 20C,3.0,Juli,2017.0,53.36133,5.33205,-2.27,0.2,0.41,90.0,24.0,72.0,0.250086,29.179601,4.071528,169.282028,35.615694,0.0231,0.042,17.91623651388889,7.913201170191696,6.932370807898352,1003.0
WAD,Oosterom 20C,4.0,Augustus,2017.0,53.36133,5.33205,-2.27,0.2,0.41,98.75,29.0,79.0,0.250908,26.187767,4.449367,155.256201,37.100506,0.013,0.0512,19.06085225925926,6.054904035567462,9.517434199332222,1071.0
WAD,Oosterom 20C,5.0,September,2017.0,53.36133,5.33205,-2.27,0.2,0.41,72.5,42.0,58.0,0.35279,26.162098,5.786207,120.185276,41.05,0.0318,0.094,18.444098208333337,4.558061086058618,7.892813113458983,1490.0
WAD,Oosterom 20C,6.0,Oktober,2017.0,53.36133,5.33205,-2.27,0.2,0.41,77.5,35.0,62.0,0.398385,27.016576,6.840484,102.095077,43.16,0.0301,0.0603,14.891991412037036,7.705884897032076,8.93442343964758,690.0
WAD,Oosterom 20C,0.0,April,2018.0,53.36133,5.33205,-2.27,0.2,0.41,100.0,0.0,80.0,0.219611,27.426378,4.11,167.868752,36.640303,0.0,0.0,7.526445765740742,11.328126942752942,13.408796056588235,844.0
WAD,Oosterom 20C,1.0,Mei,2018.0,53.36133,5.33205,-2.27,0.2,0.41,95.0,29.0,78.0,0.311408,28.62,4.91,141.021639,39.88,0.0276,0.1117,10.12420450462963,11.328126942752942,13.408796056588235,213.0
WAD,Oosterom 20C,2.0,Juni,2018.0,53.36133,5.33205,-2.27,0.2,0.41,82.5,27.0,66.0,0.516924,37.918954,7.092879,98.552756,43.98,0.0808,0.1519,14.66680673148148,10.07983993647059,18.73021818017429,309.0
WAD,Oosterom 20C,3.0,Juli,2018.0,53.36133,5.33205,-2.27,0.2,0.41,82.5,37.0,66.0,0.953952,39.644721,9.348182,75.302559,48.51,0.061,0.1224,18.11038932407408,6.2282484625925925,11.033643,91.0
WAD,Oosterom 20C,4.0,Augustus,2018.0,53.36133,5.33205,-2.27,0.2,0.41,73.75,42.0,79.0,1.015214,36.030753,10.868305,65.018524,49.782881,0.0362,0.0303,20.62090777777778,5.336638965880809,8.233509749567244,1039.0
WAD,Oosterom 20C,5.0,September,2018.0,53.36133,5.33205,-2.27,0.2,0.41,85.0,29.0,68.0,0.873571,30.460003,11.99,59.079212,52.162206,0.0387,0.082,17.32037091666667,7.144789240252295,13.033859248355265,441.0
WAD,Oosterom 20C,6.0,Oktober,2018.0,53.36133,5.33205,-2.27,0.2,0.41,46.25,20.0,37.0,1.103519,36.040308,13.678378,51.963822,54.410811,0.0844,0.1124,14.88531044675926,2.6854221063207504,6.502186455465831,374.0
WAD,Oosterom 20C,0.0,April,2019.0,53.36133,5.33205,-2.27,0.2,0.41,100.0,0.0,80.0,0.1802862499999999,12.8,2.74,249.028309,31.791375,0.0,0.0,8.418278643518518,8.713419100079541,10.25580089620872,174.0
WAD,Oosterom 20C,1.0,Mei,2019.0,53.36133,5.33205,-2.27,0.2,0.41,98.75,28.0,78.0,0.175528,25.273963,3.696923,185.978676,34.01,0.0342,0.0792,10.560967534722224,9.325473954659971,14.650923882959386,239.0
WAD,Oosterom 20C,2.0,Juni,2019.0,53.36133,5.33205,-2.27,0.2,0.41,95.0,35.0,65.0,0.188939,20.390474,4.75,145.671578,38.29,0.0301,0.1223,13.470554726851852,9.506678251046022,12.50289000122549,1071.0
WAD,Oosterom 20C,3.0,Juli,2019.0,53.36133,5.33205,-2.27,0.2,0.41,98.75,27.0,69.0,0.217222,21.916525,5.0,138.568416,39.3,0.0093,0.0374,17.29478613888889,7.57443547152318,12.684860352941175,359.0
WAD,Oosterom 20C,4.0,Augustus,2019.0,53.36133,5.33205,-2.27,0.2,0.41,93.75,28.0,79.0,0.234829,20.978707,5.942533,117.102906,40.45,0.0337,0.0411,20.07205535185185,3.521002518223176,7.801109165743073,1040.0
WAD,Oosterom 20C,5.0,September,2019.0,53.36133,5.33205,-2.27,0.2,0.41,87.5,27.0,63.0,0.283453,21.923908,6.61,105.563086,42.76,0.0247,0.0856,19.173194814814813,6.943571516588921,13.348944374128688,1352.0
WAD,Oosterom 20C,6.0,Oktober,2019.0,53.36133,5.33205,-2.27,0.2,0.41,68.75,49.0,49.5,0.26698,19.974969,7.263636,96.294091,43.41,0.0133,0.0133,15.874676539351851,4.111779509908854,9.057440732480837,1560.0
WAD,Oosterom 20C,0.0,April,2020.0,53.36133,5.33205,-2.27,0.2,0.41,100.0,0.0,80.0,0.211516,22.273914,4.579348,151.0,37.118986,0.0,0.0,9.841500087962965,11.437200049188192,18.778246846753248,111.0
WAD,Oosterom 20C,1.0,Mei,2020.0,53.36133,5.33205,-2.27,0.2,0.41,91.42857143,34.0,78.0,0.26577,27.016563,5.084844,136.314564,38.25,0.0149,0.0333,11.603647833333332,9.918348570133729,18.682586746656764,229.0
WAD,Oosterom 20C,2.0,Juni,2020.0,53.36133,5.33205,-2.27,0.2,0.41,87.14285714,28.0,65.0,0.368433,33.379909,5.514262,125.958296,41.359344,0.0153,0.111,14.280472425925923,6.9367197166666665,14.714203690920243,559.0
WAD,Oosterom 20C,3.0,Juli,2020.0,53.36133,5.33205,-2.27,0.2,0.41,80.0,29.0,69.0,0.4737533333333333,32.355103,7.533036,92.936311,44.66,0.0696,0.1138,17.11003837037037,5.524815868452381,11.921440627083332,831.0
WAD,Oosterom 20C,4.0,Augustus,2020.0,53.36133,5.33205,-2.27,0.2,0.41,87.14285714,34.0,79.0,0.500317,25.083455,9.085082,77.427123,47.021148,0.0456,0.0694,19.309745962962964,6.649324900705741,10.112959782271943,861.0
WAD,Oosterom 20C,5.0,September,2020.0,53.36133,5.33205,-2.27,0.2,0.41,72.85714286,42.0,63.0,0.5032713333333333,34.065407,10.222549,69.018262,48.953529,0.0271,0.046,17.989686064814816,5.554910332196262,10.263378718274854,627.0
WAD,Oosterom 20C,6.0,Oktober,2020.0,53.36133,5.33205,-2.27,0.2,0.41,70.0,20.0,49.5,0.5896279999999999,32.899265,10.437551,67.632308,49.61538764285714,0.0108,0.0331,15.63308365277778,3.8924087625,9.1131495,1476.0
WAD,Oosterom 20C,0.0,April,2021.0,53.36133,5.33205,-2.27,0.2,0.41,100.0,0.0,80.0,0.19,24.48941,4.2353,162.899255,36.5047,0.0,0.0,8.165591933333335,4.621845138060288,8.874751561498709,350.0
WAD,Oosterom 20C,1.0,Mei,2021.0,53.36133,5.33205,-2.27,0.2,0.41,94.28571429,28.0,78.0,0.2216,23.425926,4.909091,141.068735,38.686667,0.0241,0.0779,9.181736208333334,6.442592181838815,11.050215134301231,1564.0
WAD,Oosterom 20C,2.0,Juni,2021.0,53.36133,5.33205,-2.27,0.2,0.41,80.0,29.0,65.0,0.3182485,26.481008,6.501964,107.272196,41.837321,0.0549,0.1086,13.350852314814814,5.789906754639175,8.348281649816178,1220.0
WAD,Oosterom 20C,3.0,Juli,2021.0,53.36133,5.33205,-2.27,0.2,0.41,75.71428571,35.0,69.0,0.4737533333333333,30.384827,7.898679,88.740899,44.087925,0.0399,0.0643,17.76176921296296,10.382419294117648,14.499871790106008,1184.0
WAD,Oosterom 20C,4.0,Augustus,2021.0,53.36133,5.33205,-2.27,0.2,0.41,85.71428571,36.0,79.0,0.500317,35.10984,9.384833,75.015928,46.948833,0.0413,0.0795,18.681033060185182,8.07293229281746,13.869018268222222,1087.0
WAD,Oosterom 20C,5.0,September,2021.0,53.36133,5.33205,-2.27,0.2,0.41,75.71428571,26.0,63.0,0.5032713333333333,34.540296,11.771321,60.15257,50.782642,0.0918,0.1475,17.89839389814815,7.881667614105793,10.944538236744185,265.0
WAD,Oosterom 20C,6.0,Oktober,2021.0,53.36133,5.33205,-2.27,0.2,0.41,65.71428571,29.0,49.5,0.5896279999999999,30.60277,13.531739,52.512559,52.743913,0.0607,0.0676,15.879842916666666,4.781714366942641,8.471776165358378,1133.0
WAD,Scheurrak 47,0.0,April,2017.0,53.07967,5.1659,-2.05,0.11,0.31,100.0,0.0,80.0,0.100018,22.9,2.38,285.836276,30.31,0.0,0.0,10.80453175233645,5.765601834920636,10.995363095238096,204.0
WAD,Scheurrak 47,1.0,Mei,2017.0,53.07967,5.1659,-2.05,0.11,0.31,55.0,34.0,44.0,0.114894,24.739336,2.397727,283.613924,32.009153,0.0005,0.05,10.308140656542058,11.059664544519626,14.503654641065694,120.0
WAD,Scheurrak 47,2.0,Juni,2017.0,53.07967,5.1659,-2.05,0.11,0.31,78.75,32.0,63.0,0.248024,33.289531,3.62381,189.634721,34.950476,0.0383,0.0919,15.731172913551404,8.580785646472151,10.463051802943705,844.0
WAD,Scheurrak 47,3.0,Juli,2017.0,53.07967,5.1659,-2.05,0.11,0.31,90.0,24.0,72.0,0.31031,31.806572,4.078472,169.001106,35.275833,0.0189,0.0136,18.50835150467289,10.428149663944096,7.592249402481511,1003.0
WAD,Scheurrak 47,4.0,Augustus,2017.0,53.07967,5.1659,-2.05,0.11,0.31,82.5,29.0,66.0,0.40261,33.23746,4.793788,144.374618,37.197576,0.0247,0.0663,19.320905766355136,6.962401601330996,9.499971366179338,1071.0
WAD,Scheurrak 47,5.0,September,2017.0,53.07967,5.1659,-2.05,0.11,0.31,115.0,42.0,92.0,0.434803,29.118166,6.163043,113.017575,40.86,0.0326,0.0872,18.51216934579439,6.293024675447929,8.471874562949932,1490.0
WAD,Scheurrak 47,6.0,Oktober,2017.0,53.07967,5.1659,-2.05,0.11,0.31,93.75,34.0,75.0,0.490187,29.595092,7.106133,98.373597,43.01,0.0277,0.0632,14.657275464953273,8.838195792552646,10.028300379979768,690.0
WAD,Scheurrak 47,0.0,April,2018.0,53.07967,5.1659,-2.05,0.11,0.31,100.0,0.0,80.0,0.219611,27.426378,4.11,167.868752,36.640303,0.0,0.0,7.433895579439254,16.897087623914967,15.729318653852966,844.0
WAD,Scheurrak 47,1.0,Mei,2018.0,53.07967,5.1659,-2.05,0.11,0.31,82.5,29.0,66.0,0.293359,33.013493,5.05303,137.075461,39.795303,0.0325,0.1088,10.843235775700936,16.897087623914967,15.729318653852966,213.0
WAD,Scheurrak 47,2.0,Juni,2018.0,53.07967,5.1659,-2.05,0.11,0.31,88.75,27.0,71.0,0.485476,35.499193,6.286197,110.859132,42.04,0.0457,0.0831,14.818261584112149,15.447119,17.22918360909091,309.0
WAD,Scheurrak 47,3.0,Juli,2018.0,53.07967,5.1659,-2.05,0.11,0.31,63.75,37.0,51.0,0.805292,41.124967,7.390196,94.686556,43.85,0.0298,0.0489,18.58619640186916,8.277774225773555,9.628648993015522,91.0
WAD,Scheurrak 47,4.0,Augustus,2018.0,53.07967,5.1659,-2.05,0.11,0.31,73.75,36.0,59.0,0.599617,31.452162,7.718475,90.75953,43.91,0.0091,0.0017,21.05313592056075,9.097709397204689,7.531394118474265,1039.0
WAD,Scheurrak 47,5.0,September,2018.0,53.07967,5.1659,-2.05,0.11,0.31,60.0,35.0,48.0,0.597794,28.752291,8.64,81.315725,46.287917,0.0263,0.0679,17.386252383177567,7.47418690448735,7.570224446673937,441.0
WAD,Scheurrak 47,0.0,April,2019.0,53.07967,5.1659,-2.05,0.11,0.31,100.0,0.0,80.0,0.1802862499999999,12.8,2.74,249.028309,31.791375,0.0,0.0,8.320999836448598,4.646771157434555,8.963431345549738,174.0
WAD,Scheurrak 47,1.0,Mei,2019.0,53.07967,5.1659,-2.05,0.11,0.31,93.75,28.0,55.0,0.158249,21.862916,3.746538,183.577914,33.6,0.0359,0.0646,10.950855147196265,12.598941455668184,15.506388594877675,239.0
WAD,Scheurrak 47,2.0,Juni,2019.0,53.07967,5.1659,-2.05,0.11,0.31,96.25,38.0,67.0,0.26407,27.32623,4.66,148.41285,37.89,0.024,0.1129,13.944284707943924,9.19941632643216,14.050909703703704,1071.0
WAD,Scheurrak 47,3.0,Juli,2019.0,53.07967,5.1659,-2.05,0.11,0.31,95.0,23.0,61.5,0.322993,29.348778,5.41,128.323549,38.53,0.0326,0.0278,17.855476691588784,9.838405546464337,13.39247415697293,359.0
WAD,Scheurrak 47,4.0,Augustus,2019.0,53.07967,5.1659,-2.05,0.11,0.31,55.0,29.0,62.5,0.395295,29.517267,6.120455,113.783961,39.5,0.0245,0.0334,20.325625644859816,7.837744579493671,8.597653696202533,1040.0
WAD,Scheurrak 47,0.0,April,2020.0,53.07967,5.1659,-2.05,0.11,0.31,100.0,0.0,80.0,0.211516,22.273914,4.579348,151.0,37.118986,0.0,0.0,10.132859518691587,12.720291430285153,20.79002839521385,111.0
WAD,Scheurrak 47,1.0,Mei,2020.0,53.07967,5.1659,-2.05,0.11,0.31,92.85714286,34.0,55.0,0.267914,33.040205,4.8362449142857145,153.68144,37.79,0.0076,0.0197,11.983476247663551,10.727871804085366,15.866531152933677,229.0
WAD,Scheurrak 47,2.0,Juni,2020.0,53.07967,5.1659,-2.05,0.11,0.31,95.71428571,28.0,67.0,0.552803,30.23794,5.739552,121.137305,40.431194,0.0323,0.0943,15.311300502336447,7.650249277499999,12.607301015384612,559.0
WAD,Scheurrak 47,3.0,Juli,2020.0,53.07967,5.1659,-2.05,0.11,0.31,67.14285714,34.0,61.5,0.4795316666666666,38.651897,7.471489,93.68235,43.6,0.0509,0.0932,17.958458420560746,6.955861618930723,10.033300932999474,831.0
WAD,Scheurrak 47,4.0,Augustus,2020.0,53.07967,5.1659,-2.05,0.11,0.31,87.14285714,29.0,62.5,0.4658406666666666,35.547353,9.238197,76.176169,46.13918,0.0609,0.0876,19.71207485046729,7.728805084487513,11.622002537062636,861.0
WAD,Scheurrak 47,5.0,September,2020.0,53.07967,5.1659,-2.05,0.11,0.31,85.71428571,42.0,70.0,0.5162985,34.76863,9.491632955918366,83.096468,46.68983415714286,0.006,0.0131,18.11725274766356,6.220319621428572,10.210106427925531,627.0
WAD,Scheurrak 47,6.0,Oktober,2020.0,53.07967,5.1659,-2.05,0.11,0.31,78.57142857,20.0,75.0,0.490187,34.06075,9.759954139778424,74.270795,47.53,0.0134,0.042,15.733991350467292,7.564204689999999,12.376559535000002,1476.0
WAD,Scheurrak 47,0.0,April,2021.0,53.07967,5.1659,-2.05,0.11,0.31,100.0,0.0,80.0,0.19,24.48941,4.2353,162.899255,36.5047,0.0,0.0,8.602177616822429,4.316332669141324,6.924802657871199,350.0
WAD,Scheurrak 47,1.0,Mei,2021.0,53.07967,5.1659,-2.05,0.11,0.31,94.28571429,30.0,55.0,0.2086039999999999,26.202603,5.354545,129.618611,39.258333,0.0373,0.0918,9.795855771028036,7.957801009611788,12.19475481040253,1564.0
WAD,Scheurrak 47,2.0,Juni,2021.0,53.07967,5.1659,-2.05,0.11,0.31,75.71428571,41.0,67.0,0.38759325,27.103957,6.57566,106.100322,42.45566,0.0298,0.078,15.90848546728972,8.12186070579483,10.266141151071428,1220.0
WAD,Scheurrak 47,3.0,Juli,2021.0,53.07967,5.1659,-2.05,0.11,0.31,75.71428571,21.0,61.5,0.4795316666666666,32.55191,8.241698,85.139391,44.981887,0.0793,0.1203,18.95888994392524,10.094845305859394,13.711319644309626,1184.0
WAD,Scheurrak 47,4.0,Augustus,2021.0,53.07967,5.1659,-2.05,0.11,0.31,78.57142857,36.0,62.5,0.4658406666666666,30.522635,9.619091,73.234883,47.169455,0.0383,0.0608,18.962150210280377,8.908152091801716,11.996613668541467,1087.0
WAD,Scheurrak 47,5.0,September,2021.0,53.07967,5.1659,-2.05,0.11,0.31,81.42857143,26.0,70.0,0.5162985,32.850696,11.00193,64.248776,49.799825,0.0532,0.1012,17.874253009345793,11.186346193274854,11.467513508751336,265.0
WAD,Scheurrak 47,6.0,Oktober,2021.0,53.07967,5.1659,-2.05,0.11,0.31,70.0,28.0,75.0,0.490187,24.441769,11.345176371428572,81.255787,50.50207602857142,0.0123,0.0251,15.970551658878506,5.285478884870987,6.188147939117739,1133.0
WAD,Slenk 14A,0.0,April,2017.0,53.21582,5.35268,-1.18,0.14,0.32,100.0,0.0,80.0,0.100018,22.9,2.38,285.836276,30.31,0.0,0.0,10.502571980952382,12.411284478194816,17.18977279878844,204.0
WAD,Slenk 14A,1.0,Mei,2017.0,53.21582,5.35268,-1.18,0.14,0.32,42.5,34.0,34.0,0.140175,28.117647,2.5,272.300278,31.779796,0.0035,0.0432,10.084257521428572,15.75439051221813,20.00394577416101,120.0
WAD,Slenk 14A,2.0,Juni,2017.0,53.21582,5.35268,-1.18,0.14,0.32,112.5,32.0,90.0,0.174688,27.842721,3.136667,218.284222,33.291889,0.0199,0.0473,15.5091715,16.133335744829225,22.59382492488979,844.0
WAD,Slenk 14A,3.0,Juli,2017.0,53.21582,5.35268,-1.18,0.14,0.32,87.5,24.0,70.0,0.239021,32.223781,3.360429,204.106189,33.424286,0.0093,0.0055,18.321286709523807,11.324503225586737,12.326066355108768,1003.0
WAD,Slenk 14A,4.0,Augustus,2017.0,53.21582,5.35268,-1.18,0.14,0.32,50.0,29.0,40.0,0.211292,23.67688,4.1285,167.004915,35.562051,0.0265,0.0737,19.141867047619048,15.850081672804055,20.96003860589255,1071.0
WAD,Slenk 14A,5.0,September,2017.0,53.21582,5.35268,-1.18,0.14,0.32,95.0,42.0,76.0,0.210006,21.961752,4.265789,161.764413,36.11,0.0033,0.013,18.391224409523808,12.685312308058457,15.412439098057074,1490.0
WAD,Slenk 14A,6.0,Oktober,2017.0,53.21582,5.35268,-1.18,0.14,0.32,31.25,35.0,25.0,0.236516,23.387279,5.314,130.582379,38.11,0.0299,0.0571,14.710200233333332,13.295250495238976,11.40332181875,690.0
WAD,Slenk 14A,0.0,April,2018.0,53.21582,5.35268,-1.18,0.14,0.32,100.0,0.0,80.0,0.219611,27.426378,4.11,167.868752,36.640303,0.0,0.0,7.371703720952381,18.615664980905866,21.362666778248848,844.0
